"BBCA.JK.Close"
9200
9250
9150
9275
9200
9400
9400
9400
9350
9300
9300
9250
9175
9300
9300
9200
9275
9200
9250
9200
9175
9225
9225
9225
9150
9175
9125
9125
9100
9075
9100
9000
9000
9075
9150
9125
9075
9000
8950
8875
8825
9075
9200
9200
9075
9025
9050
8925
8925
9050
9075
9100
8950
8850
8750
8975
8850
8775
8875
8725
8700
8850
8750
8600
8850
8900
9050
8975
9000
9000
8825
8875
8925
9050
9075
9075
8875
8775
8875
8925
8925
8875
8875
8900
8975
8950
8925
8900
8800
8825
8750
8750
8700
8675
9050
9225
9200
9250
9300
9325
9325
9375
9400
9400
9425
9350
9475
9575
9575
9625
9550
9575
9700
9725
9700
9750
9675
9625
9625
9600
9525
9500
9350
9550
9650
9550
9700
9700
9575
9625
9700
9800
9725
9850
9950
9875
10025
9975
9875
9825
9800
9875
10000
9875
9825
9750
9800
9950
10125
10150
10000
10325
10150
10150
10175
10125
10125
10100
10075
10050
10075
10075
9850
9900
9525
9850
9825
9475
9525
9475
9475
9350
9725
9950
9775
9625
9800
9800
9550
9850
9800
9700
9375
9525
9550
9500
9600
9750
9475
9375
9425
9300
9300
9150
9000
9250
9275
9350
9450
9475
9325
9525
9300
9250
9200
9200
9050
9425
9600
9600
9600
9500
9750
9925
9875
9900
10000
9825
9950
10050
10075
10100
10075
10075
10050
9950
9800
10100
10125
10100
10175
10075
10300
10325
10250
10175
10275
10375
10200
9875
10000
10100
10225
10150
10200
10300
10200
10225
10325
10375
10425
10425
10325
10325
10325
10200
10350
10225
10325
10275
10175
10300
10250
10300
10275
10350
10425
10475
10425
10500
10625
10900
10775
10950
10800
10850
10700
10650
10325
10550
10500
10450
10475
10300
10400
10425
10500
10375
10500
10625
10475
10725
10750
10675
10500
10650
10700
10750
10600
10500
10350
10250
10425
10375
10500
10450
10175
10075
10050
10150
10150
10100
10175
10000
9925
10075
9850
9850
10175
10000
10000
10000
9750
10200
10200
10250
10075
10350
10350
10425
10175
10050
10100
9900
9800
9675
9650
9775
9750
9800
9675
9900
9850
9675
9525
9675
9850
9725
9675
9525
9800
9750
9900
9625
9575
9600
9600
9350
9150
9450
9350
9175
9125
8950
9350
9150
9075
9150
9000
8975
9325
9300
8950
9000
9000
8925
8825
8775
8525
8425
8800
8850
9000
8975
8925
8925
8925
9125
8975
8750
8600
8300
8325
8375
7900
7950
8050
8525
8500
7775
7925
8225
8275
8400
8575
8475
8500
8300
8500
8725
8475
8600
8775
8725
8825
8975
8975
9025
9075
8975
9000
9275
9275
9300
9500
9475
9700
9650
9675
9625
9450
9400
9100
9050
8975
8925
9100
9050
9125
9025
8925
9075
8900
8775
8700
8625
8775
8600
8650
8675
8700
8675
8600
8650
8625
8500
8500
8600
8625
8525
8550
8525
8525
8425
8450
8400
8425
8500
8450
8500
8400
8375
8275
8300
8275
8425
8300
8300
8300
8550
8850
8925
8775
8700
8500
8525
8550
8450
8475
8250
8300
8325
8075
8000
8000
7975
8000
7700
7525
7800
7850
7925
8025
7925
7850
7700
7800
7725
7875
7775
7700
7625
7775
7625
7500
7500
7525
7500
7575
7375
7550
7400
7325
7250
7250
7300
7500
7875
8475
8200
8325
8275
8350
8275
8600
8525
8525
8650
8650
8700
8550
8675
8575
8400
8500
8375
8425
8575
8400
8475
8425
8400
8475
8500
8425
8325
8275
8400
8375
8300
8225
8300
8300
8100
8075
8000
8000
8300
8075
8025
8175
8050
8175
8025
8025
8025
8075
8025
8075
8175
8150
8050
8125
8025
8075
8000
8075
8125
8000
7700
7650
7650
7650
7500
7025
7200
7400
7600
7650
7800
7800
7675
7500
7475
7450
7325
7200
7275
7175
7225
7300
7225
7325
7300
7175
7025
7075
6875
7100
7000
6875
6975
6825
6900
6875
6750
6775
6900
6875
6700
6450
6450
6500
6575
6500
6500
6750
6475
6700
6575
6750
6550
6525
6425
6475
6500
6450
6425
6050
5975
6000
5975
5850
NA
5900
5950
5950
6225
6175
6150
6125
6100
6100
6100
6125
5950
5975
5950
5900
6100
5975
5975
5975
5700
NA
5825
5525
5425
5075
4850
5150
5650
5825
5925
6275
NA
6275
6075
6300
6225
6125
5925
6025
6175
5925
5550
5600
5800
6050
6125
6300
6175
6200
6175
6225
6125
6125
6225
6475
6475
6525
6500
6275
6275
6300
6225
6275
6450
6325
6300
6500
6450
6350
6375
6375
6300
6350
6375
6350
NA
6300
6300
6400
6450
